Address,subdiv.x,treat,eoc_diff,sold,fname,htype,hstatus,harea,lp,address,taxloc,city,county,high,total_hla,unheated_sqft,add_sqft,beds,baths,main_hla,main_un,upper_hla,upper_un,lower_hla,lower_un,bsmt_hla,bsmt_un,third_hla,third_un,new_construct,year_built,elem,middle,high__1,dimension,acres,tax_value,zoning,htype__1,style,exterior,parking,driveway,fireplace,fireplace_loc,floor,windows,water,hvac,heater,sp,sold__1,sold2,sold3,subdiv
308QUEENSRD32,Queens Station,1,32.3,2001-06-15T00:00:00Z,listings_data/111799.html,Condo/Townhouse,Sold,41395,154900,308 QUEENS RD 32,Charlotte,"CHARLOTTE,28204-",Mecklenburg,West Charlotte,1066,0,NA,2,41306,1066,0,0,0,0,0,0,0,NA,NA,No,1983,Eastover,Alexander,West Charlotte,NA,0,107040,R43MF,Mid-Rise,Transitional,"Hard Stucco, Cedar Shake",1 Parking Space,NA,Yes,Den,"Wood, Ceramic Tile, Parquet, Vinyl / Linoleum",Insulated Windows,"City Water, City Sewer","Central Air, Heat Pump - AC",Electric,151500,2001-06-15T00:00:00Z,6152001,2013-06-01T00:00:00Z,NA
308QUEENSRD32,Queens Station,1,32.3,2001-06-15T00:00:00Z,listings_data/111799.html,Condo/Townhouse,Sold,41395,154900,308 QUEENS RD 32,Charlotte,"CHARLOTTE,28204-",Mecklenburg,West Charlotte,1066,0,NA,2,41306,1066,0,0,0,0,0,0,0,NA,NA,No,1983,Eastover,Alexander,West Charlotte,NA,0,107040,R43MF,Mid-Rise,Transitional,"Hard Stucco, Cedar Shake",1 Parking Space,NA,Yes,Den,"Wood, Ceramic Tile, Parquet, Vinyl / Linoleum",Insulated Windows,"City Water, City Sewer","Central Air, Heat Pump - AC",Electric,151500,2001-06-15T00:00:00Z,6152001,2013-06-01T00:00:00Z,NA
308QUEENSRD32,NA,1,32.3,2004-12-08T00:00:00Z,listings_data/468443.html,Condo/Townhouse,Sold,41395,1.65E+05,308 Queens RD 32,Mecklenbrg,"Charlotte,NC28204",Mecklenburg,NA,1066,154,NA,2,41306,1066,154,0,0,0,0,0,0,NA,NA,No,1983,NA,NA,NA,NA,0,155200,R300,High-Rise,Transitional,"Cedar Shake, Hard Stucco",1 Parking Space,Concrete,Yes,Living Room,"Ceramic Tile, Prefinished Wood, Vinyl / Linoleum, Wall-to wall Carpet",NA,"City Sewer, City Water","Heat Pump - AC, Heat Pump - Heat",Electric,1.61E+05,2004-12-08T00:00:00Z,12082004,2013-12-04T00:00:00Z,Queens Station
308QUEENSRD32,NA,1,32.3,2009-07-09T00:00:00Z,listings_data/853228.html,Condo/Townhouse,Sold,41395,2.37E+05,308 Queens RD 32,Charlotte,"Charlotte,NC28204",Mecklenburg,Myers Park,1066,110,NA,2,41306,1066,110,0,0,0,0,0,0,0,0,No,1983,Eastover,Alexander Graham,Myers Park,NA,0,155200,R43mf,Mid-Rise,NA,Wood,1 Parking Space,Asphalt,Yes,Living Room,Wall-to wall Carpet,NA,"City Sewer, City Water",Central Air,Electric,223500,2009-07-09T00:00:00Z,7092009,2013-07-09T00:00:00Z,Queens Station
308QUEENSRD33,Queens Station,1,32.3,2001-07-27T00:00:00Z,listings_data/110769.html,Condo/Townhouse,Sold,41395,1.59E+05,308 QUEENS RD 33,Charlotte,"CHARLOTTE,28204",Mecklenburg,West Charlotte,1066,0,NA,2,41306,1066,0,0,0,0,0,0,0,NA,NA,No,1983,Eastover,Alexander Graham,West Charlotte,NA,0,107040,R43MF,Mid-Rise,Transitional,"Hard Stucco, Cedar Shake",1 Parking Space,NA,Yes,Living Room,"Ceramic Tile, Wall-to wall Carpet, Other",NA,"City Water, City Sewer",NA,Electric,1.59E+05,2001-07-27T00:00:00Z,7272001,2013-07-01T00:00:00Z,NA
308QUEENSRD33,NA,1,32.3,2006-09-14T00:00:00Z,listings_data/611937.html,Condo/Townhouse,Sold,41395,209900,308 Queens RD 33,Charlotte,"Charlotte,NC28204",Mecklenburg,Myers Park,1063,154,NA,2,41306,1063,154,0,0,0,0,0,0,NA,NA,No,1983,Eastover,Alexander Graham,Myers Park,NA,0,155200,R43MF,Mid-Rise,NA,Wood,2 Parking Spaces,Asphalt,Yes,Living Room,"Ceramic Tile, Wall-to wall Carpet",NA,"City Sewer, City Water","Central Air, Heat Pump - Heat",Electric,209900,2006-09-14T00:00:00Z,9142006,2013-09-06T00:00:00Z,Queens Station
3202SELWYNFARMS7,Selwyn Farms,2,-19.83,2001-06-15T00:00:00Z,listings_data/107829.html,Condo/Townhouse,Sold,41426,96500,3202 SELWYN FARMS 7,Charlotte,"CHARLOTTE,28209-",Mecklenburg,Myers Park,872,0,48,1,41275,872,0,0,0,0,0,0,0,NA,NA,No,1985,Park Road,Sedgefield,Myers Park,NA,0,64580,R12MFC,Garden,Transitional,Wood,2 Parking Spaces,NA,Yes,Great Room,"Parquet, Wall-to wall Carpet, Vinyl / Linoleum",Storm Window(s),"City Water, City Sewer",Heat Pump - AC,Electric,94250,2001-06-15T00:00:00Z,6152001,2013-06-01T00:00:00Z,NA
3202SELWYNFARMS7,NA,2,-19.83,2005-03-31T00:00:00Z,listings_data/487878.html,Condo/Townhouse,Sold,41426,97900,3202 Selwyn Farms 7,Charlotte,"Charlotte,NC28209",mecklenburg,NA,872,0,0,1,41275,872,0,0,0,0,0,0,0,NA,NA,No,1986,NA,NA,NA,NA,0,95100,R12MFC,Garden,Traditional,Wood,2 Parking Spaces,Asphalt,Yes,Great Room,"Parquet, Vinyl / Linoleum, Wall-to wall Carpet",Screen Door(s),"City Sewer, City Water","Heat Pump - AC, Heat Pump - Heat",Electric,9.70E+04,2005-03-31T00:00:00Z,3312005,2013-03-05T00:00:00Z,Selwyn Farms
3208SELWYNFARMS,NA,2,-19.83,1998-04-08T00:00:00Z,listings_data/369447.html,Condo/Townhouse,Sold,41427,9.50E+04,3208 SELWYN FARMS,Charlotte,",28220",Mecklenburg,Myers Park,1130,NA,NA,2,41306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1985,Park Road,NA,Myers Park,NA,0,8.70E+04,R,Garden,Traditional,Wood,3+ Parking Spaces,NA,Yes,Great Room,"Wood, Wall-to wall Carpet, Vinyl / Linoleum",Storm Window(s),"City Water, City Sewer","Central Air, Heat Pump - AC, 2907",Electric,94500,1998-04-08T00:00:00Z,4081998,1998-04-01T00:00:00Z,NA
3208SELWYNFARMS,NA,2,-19.83,1998-11-09T00:00:00Z,listings_data/396802.html,Condo/Townhouse,Sold,41426,1.08E+05,3208 SELWYN FARMS,NA,",28209",Mecklenburg,NA,1081,NA,123,2,41306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1985,NA,NA,NA,NA,0,84100,R12MFC,Garden,Traditional,Wood,2 Parking Spaces,NA,Yes,Great Room,"Parquet, Wall-to wall Carpet, Vinyl / Linoleum","Storm Door(s), Storm Window(s)","City Water, City Sewer","Central Air, Electric Hot Air",Electric,1.06E+05,1998-11-09T00:00:00Z,11091998,1998-11-01T00:00:00Z,NA
3208SELWYNFARMS6,Selwyn Farms,2,-19.83,2001-04-30T00:00:00Z,listings_data/103750.html,Condo/Townhouse,Sold,41426,1.23E+05,3208 SELWYN FARMS 6,Charlotte,"CHARLOTTE,28209-",Mecklenburg,Unknown,1081,123,NA,2,41306,1081,123,0,0,0,0,0,0,NA,NA,No,1985,Unknown,Unknown,Unknown,NA,0,84100,R12MFC,Garden,Rustic,Wood,Street / Lot,NA,Yes,Living Room,"Parquet, Wall-to wall Carpet, Vinyl / Linoleum",NA,"City Water, City Sewer","Central Air, Gas Hot Air",Electric,1.23E+05,2001-04-30T00:00:00Z,4302001,2013-04-01T00:00:00Z,NA
3208SELWYNFARMS6,NA,2,-19.83,2004-06-11T00:00:00Z,listings_data/232413.html,Condo/Townhouse,Sold,41426,1.28E+05,3208 SELWYN FARMS 6,Charlotte,"CHARLOTTE,NC28209-",Mecklenburg,Unknown,1081,0,NA,2,41306,1081,0,0,0,0,0,0,0,NA,NA,No,1985,Unknown,Unknown,Unknown,NA,0,121400,R12MFC,2 Story,Rustic,Wood,Street / Lot,NA,Yes,Living Room,"Ceramic Tile, Vinyl / Linoleum, Wall-to wall Carpet",Storm Door(s),"City Sewer, City Water","Central Air, Gas Hot Air",Electric,129500,2004-06-11T00:00:00Z,6112004,2013-06-04T00:00:00Z,Selwyn Farms
3216SELWYNFARMS8,Selwyn Farms,2,-19.83,2001-04-30T00:00:00Z,listings_data/102198.html,Condo/Townhouse,Sold,41426,124900,3216 SELWYN FARMS 8,Charlotte,"CHARLOTTE,28209-",Mecklenburg,Myers Park,1081,24,12,2,41306,1081,24,0,0,0,0,0,0,NA,NA,No,1985,Sedgefield,Sedgefield,Myers Park,NA,0,84100,R12MFL,Garden,Transitional,Rough / Sawn,3 Parking Spaces,NA,Yes,Great Room,"Ceramic Tile, Wall-to wall Carpet, Vinyl / Linoleum",Storm Window(s),City Water,"Central Air, Heat Pump - AC",Electric,1.20E+05,2001-04-30T00:00:00Z,4302001,2013-04-01T00:00:00Z,NA
3216SELWYNFARMS8,Selwyn Farms,2,-19.83,2002-08-15T00:00:00Z,listings_data/174525.html,Condo/Townhouse,Sold,41426,129900,3216 SELWYN FARMS 8,Charlotte,"CHARLOTTE,28209-4013",Mecklenburg,Unknown,1081,24,1105,2,41306,1081,24,0,0,0,0,0,0,NA,NA,No,1985,Unknown,Unknown,Unknown,NA,0,84100,R12MFL,Garden,Transitional,Rough / Sawn,2 Parking Spaces,NA,Yes,Great Room,"Ceramic Tile, Wall-to wall Carpet, Vinyl / Linoleum","Storm Door(s), Storm Window(s)","City Water, City Sewer","Central Air, Heat Pump - AC",Electric,1.25E+05,2002-08-15T00:00:00Z,8152002,2013-08-02T00:00:00Z,NA
3216SELWYNFARMS8,NA,2,-19.83,2006-01-26T00:00:00Z,listings_data/555074.html,Condo/Townhouse,Sold,41426,128900,3216 Selwyn Farms 8,Charlotte,"Charlotte,NC28209",Mecklenburg,NA,1081,0,0,2,41306,1081,0,0,0,0,0,0,0,NA,NA,No,1985,NA,NA,NA,NA,0,121400,r,Other,Transitional,Wood,2 Parking Spaces,Asphalt,Yes,Great Room,"Ceramic Tile, Laminate, Vinyl / Linoleum, Wall-to wall Carpet",Insulated Windows,"City Sewer, City Water","Heat Pump - AC, Heat Pump - Heat",Electric,1.26E+05,2006-01-26T00:00:00Z,1262006,2013-01-06T00:00:00Z,Selwyn Farms
3228MANNINGTONDR3228,Willowmere,0,0,2001-07-27T00:00:00Z,listings_data/116974.html,Condo/Townhouse,Sold,41369,117750,3228 MANNINGTON DR 3228,Mecklenburg,"CHARLOTTE,28270",Mecklenburg,Providence,1357,32,NA,3,41306,0,32,0,0,0,0,0,0,NA,NA,No,1999,Mckee Road,Crestdale,Providence,NA,0,104350,R8-MF,2 Story,Transitional,Vinyl,2 Parking Spaces,NA,Yes,Great Room,"Wall-to wall Carpet, Vinyl / Linoleum",Insulated Windows,"County Water, County Sewer","Central Air, Gas Hot Air",Gas,117750,2001-07-27T00:00:00Z,7272001,2013-07-01T00:00:00Z,NA
3228MANNINGTONDR3228,NA,0,0,2007-09-18T00:00:00Z,listings_data/703307.html,Condo/Townhouse,Sold,41369,1.30E+05,3228 Mannington DR 3228,Charlotte,"Charlotte,NC28270",Mecklenburg,Providence,1360,0,NA,3,41306,680,0,680,0,0,0,0,0,0,0,No,1998,McKee Road,J.M. Robinson,Providence,NA,0,116600,R8mfcd,2 Story,NA,"Brick Veneer Partial, Vinyl",2 Parking Spaces,NA,Yes,"Gas Logs, Great Room","Prefinished Wood, Vinyl / Linoleum, Wall-to wall Carpet",NA,"City Sewer, City Water","Central Air, Gas Hot Air",Gas,1.29E+05,2007-09-18T00:00:00Z,9182007,2013-09-07T00:00:00Z,Willowmere
3232MANNINGTONDR3232,NA,0,0,2005-11-09T00:00:00Z,listings_data/537008.html,Condo/Townhouse,Sold,41369,1.19E+05,3232 Mannington DR 3232,Charlotte,"Charlotte,NC28270",Mecklenburg,Providence,1320,0,NA,3,41306,680,0,640,0,0,0,0,0,NA,NA,No,1999,McKee Road,Crestdale,Providence,NA,0,117300,R8mfcd,2 Story,NA,Vinyl,2 Parking Spaces,NA,Yes,"Gas Logs, Great Room","Laminate, Vinyl / Linoleum, Wall-to wall Carpet",Insulated Windows,"County Sewer, County Water",Central Air,Gas,117900,2005-11-09T00:00:00Z,11092005,2013-11-05T00:00:00Z,Willowmere
3232MANNINGTONDR3232,NA,0,0,2008-05-29T00:00:00Z,listings_data/765994.html,Condo/Townhouse,Sold,41369,1.41E+05,3232 Mannington DR 3232,Charlotte,"Charlotte,NC28270",Mecklenburg,Providence,1354,23,NA,3,41306,677,23,677,0,0,0,0,0,0,0,No,2.00E+03,McKee Road,J.M. Robinson,Providence,NA,0,117300,R3,2 Story,Transitional,Vinyl,2 Parking Spaces,Asphalt,Yes,Great Room,"Vinyl / Linoleum, Wall-to wall Carpet",Insulated Windows,"City Sewer, City Water","Central Air, Gas Hot Air",Gas,1.41E+05,2008-05-29T00:00:00Z,5292008,2013-05-08T00:00:00Z,Willowmere
3714SELWYNFARMS,NA,2,-19.83,1998-03-30T00:00:00Z,listings_data/365160.html,Condo/Townhouse,Sold,41426,1.25E+05,3714 SELWYN FARMS,Charlotte,",28209",NA,NA,1344,NA,163,2,41306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1984,NA,NA,NA,NA,0,112220,R17MF,2 Story,Transitional,Hardboard Siding,2 Parking Spaces,NA,Yes,Great Room,"Ceramic Tile, Parquet, Wall-to wall Carpet",Storm Door(s),"City Water, City Sewer","Central Air, Electric Hot Air",Electric,1.22E+05,1998-03-30T00:00:00Z,3301998,1998-03-01T00:00:00Z,NA
3714SELWYNFARMS,NA,2,-19.83,1998-06-30T00:00:00Z,listings_data/378656.html,Condo/Townhouse,Sold,41426,109900,3714 SELWYN FARMS,Charlotte,",28209",Mecklenburg,NA,1091,NA,64,2,41306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1984,NA,NA,NA,NA,0,100300,R17MF,Garden,Traditional,Wood,2 Parking Spaces,NA,Yes,Great Room,"Wood, Wall-to wall Carpet",Storm Window(s),"City Water, City Sewer","Central Air, 2907",Electric,111900,1998-06-30T00:00:00Z,6301998,1998-06-01T00:00:00Z,NA
3714SELWYNFARMS13-1,Selwyn Farms,2,-19.83,2002-09-27T00:00:00Z,listings_data/180409.html,Condo/Townhouse,Sold,41426,1.37E+05,3714 SELWYN FARMS 13-1,Charlotte,"CHARLOTTE,28209-",Mecklenburg,Olympic,1090,0,NA,2,41306,1090,0,0,0,0,0,0,0,NA,NA,No,1984,Sedgefield,Sedgefield,Olympic,NA,0,100300,R17MF,Garden,Traditional,Wood,NA,Asphalt,Yes,Great Room,"Parquet, Wall-to wall Carpet, Vinyl / Linoleum",Storm Door(s),"City Water, City Sewer","Central Air, Gas Hot Air",Electric,1.36E+05,2002-09-27T00:00:00Z,9272002,2013-09-02T00:00:00Z,NA
3714SELWYNFARMS13-1,NA,2,-19.83,2006-02-28T00:00:00Z,listings_data/560751.html,Condo/Townhouse,Sold,41426,156900,3714 Selwyn Farms 13-1,Mecklenburg,"Charlotte,NC28209",Mecklenburg,Olympic,1090,0,NA,2,41306,1090,0,0,0,0,0,0,0,NA,NA,No,1984,Sedgefield,Sedgefield,Olympic,NA,0,134600,R17MF,Garden,Traditional,Wood,2 Parking Spaces,NA,Yes,Den,"Ceramic Tile, Wall-to wall Carpet, Wood","Insulated Windows, Storm Door(s), Storm Window(s)","City Sewer, City Water","Central Air, Electric Hot Air",Electric,1.55E+05,2006-02-28T00:00:00Z,2282006,2013-02-06T00:00:00Z,Selwyn Farms
3720PARK,NA,1,5.37,1997-10-10T00:00:00Z,listings_data/346467.html,Condo/Townhouse,Sold,41426,69900,3720 PARK,Charlotte,",28209",NA,NA,1056,NA,NA,2,41276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1970,NA,NA,NA,NA,0,47240,R17MF,2 Story,Traditional,Brick Veneer Partial,2 Parking Spaces,NA,No,NA,"Wall-to wall Carpet, Vinyl / Linoleum",NA,"City Water, City Sewer","Central Air, Electric Hot Air",Electric,6.50E+04,1997-10-10T00:00:00Z,10101997,1997-10-01T00:00:00Z,NA
3720PARK,NA,1,5.37,1997-10-10T00:00:00Z,listings_data/350114.html,Condo/Townhouse,Sold,41426,67500,3720 PARK,Charlotte,",28209",NA,NA,1056,NA,50,2,41276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1970,NA,NA,NA,NA,0,47240,R17MF,2 Story,Traditional,Brick Veneer Partial,2 Parking Spaces,NA,No,NA,"Wall-to wall Carpet, Vinyl / Linoleum",NA,"City Water, City Sewer","Central Air, Electric Hot Air",Electric,6.50E+04,1997-10-10T00:00:00Z,10101997,1997-10-01T00:00:00Z,NA
3720PARKRDA,NA,1,5.37,2006-06-30T00:00:00Z,listings_data/598438.html,Condo/Townhouse,Sold,41426,1.05E+05,3720 Park RD A,Charlotte,"Charlotte,NC28209",Mecklenburg,NA,994,57,121,2,41276,488,57,506,0,0,0,0,0,NA,NA,No,1970,NA,NA,NA,NA,0,91500,R-17MF,2 Story,Williamsburg,"Brick Veneer Partial, Vinyl",2 Parking Spaces,Asphalt,No,NA,"Ceramic Tile, Parquet, Vinyl / Linoleum, Wall-to wall Carpet","Insulated Windows, Storm Door(s), Storm Window(s)","City Sewer, City Water","Central Air, Electric Baseboard Heat, Heat Pump - Heat",Electric,103500,2006-06-30T00:00:00Z,6302006,2013-06-06T00:00:00Z,Ashbrook
3720PARKRDA,NA,1,5.37,2008-07-15T00:00:00Z,listings_data/775678.html,Condo/Townhouse,Sold,41426,147500,3720 Park RD A,Charlotte,"Charlotte,NC28209",Mecklenburg,NA,1052,0,NA,2,41276,528,0,528,0,0,0,0,0,0,0,No,1970,NA,NA,NA,NA,0,91500,R17mf,2 Story,Colonial,"Brick Veneer Partial, Vinyl",2 Parking Spaces,None,No,NA,"Laminate, Wall-to wall Carpet",Insulated Windows,"City Sewer, City Water","Central Air, Heat Pump - Heat",Electric,1.46E+05,2008-07-15T00:00:00Z,7152008,2013-07-08T00:00:00Z,None
3720PARKRDE,Ashbrook,1,5.37,2002-05-31T00:00:00Z,listings_data/157051.html,Condo/Townhouse,Sold,41426,99900,3720 PARK RD E,Charlotte,"CHARLOTTE,28209",Mecklenburg,Unknown,1056,0,50,2,41276,528,0,528,0,0,0,0,0,NA,NA,No,1970,Unknown,Unknown,Unknown,NA,0,0,R,2 Story,Tudor,"Brick Veneer Partial, Hard Stucco",2 Parking Spaces,NA,No,NA,"Ceramic Tile, Vinyl / Linoleum, Prefinished Wood","Storm Door(s), Storm Window(s)","City Water, City Sewer","Central Air, Heat Pump - AC",Electric,1.02E+05,2002-05-31T00:00:00Z,5312002,2013-05-02T00:00:00Z,NA
3720PARKRDE,NA,1,5.37,2009-04-30T00:00:00Z,listings_data/846385.html,Condo/Townhouse,Sold,41426,1.32E+05,3720 Park RD E,Mecklenburg,"Charlotte,NC28209",Mecklenburg,NA,1056,30,90,2,41276,528,30,528,0,0,0,0,0,0,0,No,1970,NA,NA,NA,NA,0,91500,R17mf,2 Story,NA,"Brick Veneer Partial, Hardboard Siding, Vinyl",2 Parking Spaces,Asphalt,No,NA,"Ceramic Tile, Laminate, Wall-to wall Carpet","Storm Door(s), Storm Window(s)","City Sewer, City Water","Heat Pump - AC, Heat Pump - Heat",Electric,1.30E+05,2009-04-30T00:00:00Z,4302009,2013-04-09T00:00:00Z,Ashbrook
3722PARKRDA,NA,1,5.37,2005-03-14T00:00:00Z,listings_data/490167.html,Condo/Townhouse,Sold,41426,104500,3722 Park RD A,Charlotte,"Charlotte,NC28209",Mecklenburg,NA,945,63,111,2,41276,473,63,473,0,0,0,0,0,NA,NA,No,1970,NA,NA,NA,NA,0,91500,R-17MF,2 Story,Colonial,"Brick Veneer Full, Vinyl",2 Parking Spaces,Asphalt,No,NA,"Ceramic Tile, Vinyl / Linoleum, Wall-to wall Carpet","Insulated Windows, Storm Door(s), Storm Window(s)","City Sewer, City Water","Heat Pump - AC, Heat Pump - Heat",Electric,1.01E+05,2005-03-14T00:00:00Z,3142005,2013-03-05T00:00:00Z,Ashbrook
3722PARKRDA,NA,1,5.37,2008-03-31T00:00:00Z,listings_data/737178.html,Condo/Townhouse,Sold,41426,1.45E+05,3722 Park RD A,Charlotte,"Charlotte,NC28209",Mecklenburg,NA,1050,63,111,2,41276,525,63,525,0,0,0,0,0,0,0,No,1970,NA,NA,NA,NA,0,91500,R17mf,2 Story,Colonial,"Brick Veneer Partial, Vinyl",2 Parking Spaces,Asphalt,No,NA,"Ceramic Tile, Wall-to wall Carpet","Insulated Windows, Storm Door(s), Storm Window(s)","City Sewer, City Water","Heat Pump - AC, Heat Pump - Heat",Electric,1.37E+05,2008-03-31T00:00:00Z,3312008,2013-03-08T00:00:00Z,Ashbrook
3722PARKRDK,NA,1,5.37,2004-01-30T00:00:00Z,listings_data/411711.html,Condo/Townhouse,Sold,41426,109900,3722 Park RD K,Charlotte,"Charlotte,NC28209",Mecklenburg,Myers Park,1056,0,0,2,41276,528,50,528,0,0,0,0,0,NA,NA,No,1970,Selwyn,Alexander Graham,Myers Park,NA,0,91500,R300,2 Story,Traditional,"Brick Veneer Partial, Vinyl",2 Parking Spaces,Asphalt,No,NA,"Ceramic Tile, Prefinished Wood, Wall-to wall Carpet","Storm Door(s), Storm Window(s)","City Sewer, City Water","Central Air, Electric Hot Air, Heat Pump - AC",Electric,1.04E+05,2004-01-30T00:00:00Z,1302004,2013-01-04T00:00:00Z,Ashbrook
3722PARKRDK,NA,1,5.37,2009-07-28T00:00:00Z,listings_data/867461.html,Condo/Townhouse,Sold,41426,129900,3722 Park RD K,Charlotte,"Charlotte,NC28209",Mecklenburg,NA,1047,0,NA,2,41276,523,0,523,0,0,0,0,0,0,0,No,1970,NA,NA,NA,NA,0,91500,R17MF,2 Story,Traditional,Brick Veneer Full,Other,Asphalt,No,NA,"Ceramic Tile, Prefinished Wood, Wall-to wall Carpet","Storm Door(s), Storm Window(s)","City Sewer, City Water","Central Air, Heat Pump - Heat",Electric,126500,2009-07-28T00:00:00Z,7282009,2013-07-09T00:00:00Z,Ashbrook
3722PARKRDM,NA,1,5.37,2005-09-15T00:00:00Z,listings_data/525545.html,Condo/Townhouse,Sold,41426,104900,3722 Park RD M,Charlotte,"Charlotte,NC28209",Mecklenburg,Myers Park,988,0,NA,2,41276,478,0,509,0,0,0,0,0,NA,NA,No,1970,Selwyn,Alexander Graham,Myers Park,NA,0,91500,R-17 MF,2 Story,Traditional,"Brick Veneer Partial, Cedar Shake",2 Parking Spaces,Asphalt,No,NA,"Ceramic Tile, Laminate, Wall-to wall Carpet","Storm Door(s), Storm Window(s)","City Sewer, City Water","Heat Pump - AC, Heat Pump - Heat",Electric,1.04E+05,2005-09-15T00:00:00Z,9152005,2013-09-05T00:00:00Z,Ashbrook
3722PARKRDM,NA,1,5.37,2008-11-18T00:00:00Z,listings_data/792129.html,Condo/Townhouse,Sold,41426,1.42E+05,3722 Park RD M,Charlotte,"Charlotte,NC28209",Mecklenburg,NA,988,50,NA,2,41276,478,50,509,0,0,0,0,0,0,0,No,1970,NA,NA,NA,NA,0,91500,R17MI,2 Story,Traditional,"Brick Veneer Partial, Cedar Shake",2 Parking Spaces,Asphalt,No,NA,"Ceramic Tile, Laminate, Wall-to wall Carpet","Storm Door(s), Storm Window(s)","City Sewer, City Water","Heat Pump - AC, Heat Pump - Heat",Electric,1.35E+05,2008-11-18T00:00:00Z,11182008,2013-11-08T00:00:00Z,Ashbrook
3722PARKRDN,NA,1,5.37,2006-04-28T00:00:00Z,listings_data/583324.html,Condo/Townhouse,Sold,41426,107900,3722 Park RD N,Mecklenburg,"Charlotte,NC28209",Mecklenburg,Myers Park,1056,0,0,2,41276,528,0,528,0,0,0,0,0,NA,NA,No,1970,Selwyn,Alexander Graham,Myers Park,NA,0,91500,R17mf,2 Story,NA,Brick Veneer Partial,Other,Asphalt,No,NA,"Ceramic Tile, Slate, Wall-to wall Carpet","Screen Door(s), Storm Window(s)","City Sewer, City Water","Heat Pump - AC, Heat Pump - Heat",Electric,1.07E+05,2006-04-28T00:00:00Z,4282006,2013-04-06T00:00:00Z,Ashbrook
3722PARKRDN,NA,1,5.37,2009-08-26T00:00:00Z,listings_data/845635.html,Condo/Townhouse,Sold,41426,129900,3722 Park RD N,Mecklenburg,"Charlotte,NC28209",Mecklenburg,NA,1092,0,NA,2,41276,546,0,546,0,0,0,0,0,0,0,No,1970,NA,NA,NA,NA,0,91500,R17/MF,2 Story,NA,Brick Veneer Full,2 Parking Spaces,Asphalt,No,NA,NA,"Screen Door(s), Storm Door(s), Storm Window(s)","City Sewer, City Water",Central Air,Electric,1.31E+05,2009-08-26T00:00:00Z,8262009,2013-08-09T00:00:00Z,Ashbrook
3722SELWYNFARMS3,Selwyn Farms,2,-19.83,2003-02-07T00:00:00Z,listings_data/191438.html,Condo/Townhouse,Sold,41426,154900,3722 SELWYN FARMS 3,Charlotte,"CHARLOTTE,28209-",Mecklenburg,Olympic,1344,28,NA,2,41306,672,0,672,0,0,0,0,0,NA,NA,No,1984,Sedgefield,Sedgefield,Olympic,NA,0,112220,R17MF,2 Story,Traditional,Wood,2 Parking Spaces,NA,Yes,Living Room,"Parquet, Wall-to wall Carpet, Vinyl / Linoleum",Storm Window(s),City Water,"Central Air, Heat Pump - AC",Electric,151250,2003-02-07T00:00:00Z,2072003,2013-02-03T00:00:00Z,NA
3722SELWYNFARMS3,NA,2,-19.83,2004-11-01T00:00:00Z,listings_data/466868.html,Condo/Townhouse,Sold,41426,167900,3722 Selwyn Farms 3,Charlotte,"Charlotte,NC28209",Mecklenburg,Olympic,1442,0,0,2,41306,721,0,721,0,0,0,0,0,NA,NA,No,1984,Sedgefield,Sedgefield,Olympic,NA,0,150700,R17MF,2 Story,Transitional,Wood,2 Parking Spaces,NA,Yes,Great Room,"Parquet, Vinyl / Linoleum, Wall-to wall Carpet","Insulated Windows, Storm Door(s)","City Sewer, City Water","Heat Pump - AC, Heat Pump - Heat",Electric,1.62E+05,2004-11-01T00:00:00Z,11012004,2013-11-04T00:00:00Z,Selwyn Farms
3806SELWYNFARMSLN1,NA,2,-19.83,2006-03-30T00:00:00Z,listings_data/566026.html,Condo/Townhouse,Sold,41426,1.60E+05,3806 Selwyn Farms LN 1,Charlotte,"Charlotte,NC28209",Mecklenburg,NA,1090,0,NA,2,41306,1090,0,0,0,0,0,0,0,NA,NA,No,1984,NA,NA,NA,NA,0,134600,Unknown,Garden,NA,Wood,Street / Lot,Asphalt,Yes,Living Room,"Ceramic Tile, Wall-to wall Carpet",Storm Door(s),"City Sewer, City Water","Central Air, Heat Pump - Heat",Electric,1.55E+05,2006-03-30T00:00:00Z,3302006,2013-03-06T00:00:00Z,Selwyn Farms
3806SELWYNFARMSLN1,NA,2,-19.83,2008-01-17T00:00:00Z,listings_data/722736.html,Condo/Townhouse,Sold,41426,189900,3806 Selwyn Farms LN 1,Charlotte,"Charlotte,NC28209",Mecklenburg,Olympic,1090,0,NA,2,41306,1090,0,0,0,0,0,0,0,0,0,No,1984,Sedgefield,Sedgefield,Olympic,NA,0,134600,Res,Garden,NA,Wood,Street / Lot,Asphalt,Yes,Living Room,"Ceramic Tile, Wall-to wall Carpet, Wood",Storm Door(s),"City Sewer, City Water",Central Air,Electric,1.84E+05,2008-01-17T00:00:00Z,1172008,2013-01-08T00:00:00Z,Selwyn Farms
